fold	prob_1	prob_2	prob_3	prob_4	std_1	std_2	std_3	std_4	LakeCode	true_label	true_idx	pred_idx	pred_label	entropy	entropy_norm	aleatoric_entropy	aleatoric_entropy_norm	epistemic_mi	margin_p1_p2	totvar_1	epivar_1	alevar_1	totvar_2	epivar_2	alevar_2	totvar_3	epivar_3	alevar_3	totvar_4	epivar_4	alevar_4	feat_meanTP	feat_meanTN	feat_meanTurb	feat_meanWC	feat_meanCond	feat_thermal_class	feat_bottom_DO_min	feat_surface_DO_min	feat_bottom_pH_min	feat_surface_pH_max	feat_area_m2	feat_SECCIDEPTH	feat_NEWDEPTH	feat_tyyppi_Lv	feat_tyyppi_Kh	feat_tyyppi_Mh	feat_tyyppi_MRh	feat_tyyppi_MVh	feat_tyyppi_Ph	feat_tyyppi_Vh	feat_tyyppi_PoLa	feat_tyyppi_Rh	feat_tyyppi_Rk	feat_tyyppi_Rr	feat_tyyppi_Sh	feat_tyyppi_SVh
3	4,32997E-06	0,000538442	0,306264669	0,693192601	0,000321491	0,007398054	0,114156812	0,118105397	41221031	4	3	3	4	0,620529532	0,44761744	0,574239969	0,414226578	0,046289563	0,386927933	0,000189463	1,03357E-07	0,00018936	0,005755162	5,47312E-05	0,005700431	0,1945066	0,013031777	0,18147482	0,197287396	0,013948885	0,183338508	5,5	365	0,745	40	5,75	3	7,4	8,6	6,64	7,34	2336572,848	3,4	24,6	0	0	0	0	0	0	1	0	0	0	0	0	0
3	9,1038E-05	0,008733043	0,57537663	0,41579929	0,000982702	0,020700298	0,086960427	0,096949056	41231002	4	3	2	3	0,725161195	0,52309323	0,790852666	0,57047961	-0,065691471	0,15957734	0,001291306	9,65702E-07	0,001290341	0,030741956	0,000428502	0,030313455	0,245281488	0,007562116	0,237719372	0,248729244	0,00939912	0,239330128	16	505	1,75	90	4,1	3	2,5	8,2	6,2	6,97	2324446,173	1,567	8,733	0	0	1	0	0	0	0	0	0	0	0	0	0
3	1,50404E-05	0,001986893	0,403097153	0,594900966	0,001694849	0,023964548	0,119532652	0,132777497	41241006	3	2	3	4	0,687740922	0,496100209	0,662821829	0,478124883	0,024919093	0,191803813	0,000695611	2,87251E-06	0,000692738	0,01695117	0,0005743	0,01637687	0,217263505	0,014288055	0,202975452	0,223435014	0,017629866	0,205805153	8,5	340	0,75	17,5	8,05	3	5,8	8,6	6,82	7,52	8046974,73	4,65	30,5	0	0	0	0	0	0	1	0	0	0	0	0	0
3	0,018758358	0,617577672	0,357579798	0,006084154	0,059534118	0,083693363	0,087933823	0,025648559	41241009	2	1	1	2	0,771002889	0,556161022	0,89869988	0,64827493	-0,127696991	0,259997874	0,091284312	0,003544311	0,087740004	0,229372114	0,007004579	0,22236754	0,176713094	0,007732357	0,168980733	0,024833307	0,000657849	0,024175458	18,66666667	399,3055556	3,254166667	20,20833333	10,65972222	2,909090909	0,1	6,6	6,9	7,4	867589,0643	3,234	14,872	0	0	0	0	0	0	1	0	0	0	0	0	0
3	0,000399889	0,047277559	0,724108994	0,228213608	0,0034866	0,065649465	0,067567997	0,102214366	41251010	3	2	2	3	0,718338251	0,518171516	0,945624948	0,682124211	-0,227286696	0,495895386	0,004695152	1,21564E-05	0,004682996	0,103513151	0,004309853	0,099203296	0,24950926	0,004565434	0,244943827	0,229224905	0,010447776	0,218777135	23,87643861	380	1	50	5,9	3	1	9	6,49	7,38	631340,4418	2,3	10,8	0	0	0	0	0	1	0	0	0	0	0	0	0
3	0,000159698	0,018896271	0,643869519	0,337074459	0,001787411	0,038412977	0,081302062	0,102832206	41271017	3	2	2	3	0,726413012	0,523996225	0,860019088	0,620372637	-0,133606076	0,306795061	0,002218976	3,19484E-06	0,002215781	0,055680279	0,001475557	0,054204721	0,249280274	0,006610025	0,242670253	0,248804241	0,010574463	0,238229781	24,13229104	490	0,94	80	2,4	3	0,2	8,6	5,97	6,57	488220,0035	2,2	7,2	0	0	0	0	0	1	0	0	0	0	0	0	0
3	0,000290232	0,033250835	0,692254364	0,274204612	0,002748217	0,054853365	0,07690195	0,107974432	41291002	4	3	2	3	0,724939466	0,522933286	0,913712859	0,659104505	-0,188773394	0,418049753	0,003613224	7,5527E-06	0,003605671	0,082825102	0,003008892	0,079816207	0,249999344	0,00591391	0,244085431	0,240864977	0,011658479	0,229206502	24,0566835	390	0,98	55	3	2,991976829	3,106822222	8,9	6,421727778	6,9	2442643,76	2,433	6,833	0	0	0	0	0	0	1	0	0	0	0	0	0
3	0,063872077	0,764508963	0,170528069	0,001090876	0,135785505	0,10101217	0,066947758	0,010549862	41411040	3	2	1	2	0,690071225	0,497781167	0,832743227	0,600697262	-0,142672002	0,593980908	0,184550509	0,018437702	0,16611281	0,229750872	0,010203458	0,219547421	0,09521915	0,004482002	0,090737149	0,006905233	0,0001113	0,006793933	25,28047814	695	2,65	87,5	6,5	1	4,9	8	7	6,9	1029831,419	1,35	5	0	0	0	0	1	0	0	0	0	0	0	0	0
3	2,20352E-05	0,002476902	0,429304481	0,568196595	0,000659344	0,012932096	0,106807835	0,114536695	41421003	4	3	3	4	0,69930923	0,504444979	0,678121686	0,489161397	0,021187544	0,138892114	0,000529962	4,34735E-07	0,000529527	0,014042488	0,000167239	0,013875249	0,223143309	0,011407914	0,211735398	0,227767885	0,013118654	0,21464923	23,36785282	310	0,71	30	4,5	3	7,3	9	6,5	7,1	2598841,827	3,1	15	0	0	0	0	0	0	1	0	0	0	0	0	0
3	9,67764E-07	0,000187347	0,224713832	0,775097847	0,000440717	0,010599959	0,12519528	0,130358189	41431001	4	3	3	4	0,53457135	0,385611718	0,507681668	0,366214912	0,026889682	0,550384045	0,000146299	1,94231E-07	0,000146104	0,004740515	0,000112359	0,004628156	0,173160926	0,015673857	0,157487065	0,175858676	0,016993258	0,158865422	3,32	348	0,424	22	5,06	3	8,2	8,9	6,9	7,2	31563177,26	5,694	38,681	0	0	0	0	0	0	1	0	0	0	0	0	0
3	6,06188E-07	8,1952E-05	0,188695386	0,811222076	0,000154666	0,002704773	0,10726767	0,108681217	41471005	4	3	3	4	0,485170782	0,34997674	0,46632269	0,336380716	0,018848091	0,622526705	5,62972E-05	2,39217E-08	5,62733E-05	0,001777907	7,31579E-06	0,001770591	0,156298712	0,011506353	0,144792363	0,157420158	0,011811607	0,145608544	4	295	0,645	17,5	4,05	3	3,1	8,4	6,45	7,26	1894333,583	4,933	13	0	0	0	0	0	0	1	0	0	0	0	0	0
3	2,77074E-05	0,003170525	0,451203376	0,545598388	0,000686337	0,015197838	0,103319556	0,112154625	41481008	4	3	3	4	0,708180785	0,510844453	0,697286308	0,502985749	0,010894477	0,094395012	0,000609382	4,71059E-07	0,000608911	0,016461037	0,000230974	0,016230064	0,227150559	0,010674931	0,216475636	0,232095063	0,012578661	0,219516397	22,82959213	300	0,7	40	3,3	3	4	8,6	6	6,7	1406334,945	2,75	17	0	0	0	0	0	0	1	0	0	0	0	0	0
3	4,13441E-06	0,000430593	0,294901073	0,704664171	0,000402808	0,006023715	0,109766506	0,112798259	41521010	4	3	3	4	0,610153079	0,440132411	0,563796461	0,406693179	0,046356618	0,409763098	0,000184959	1,62254E-07	0,000184797	0,004828476	3,62851E-05	0,004792191	0,190426379	0,012048685	0,178377688	0,192859888	0,012723447	0,180136442	5	330	0,53	30	7,1	3	2,6	8,2	6,6	7,2	1624175,543	4,5	6,46	0	0	0	0	0	0	1	0	0	0	0	0	0
3	0,027363339	0,732217073	0,238898575	0,001521042	0,060245868	0,059778802	0,057507701	0,00600267	41531022	1	0	1	2	0,678588629	0,489498225	0,803606629	0,57967965	-0,125018001	0,493318498	0,113540225	0,003629565	0,109910659	0,20615311	0,003573505	0,202579603	0,129538536	0,003307136	0,126231402	0,00703364	3,6032E-05	0,006997608	42	570	3,9	70	9,8	3	0,5	7,7	6,6	7	44472,5823	1,4	10	0	0	0	0	0	1	0	0	0	0	0	0	0
3	7,25989E-05	0,008053587	0,54002285	0,451850951	0,0015353	0,029212633	0,091240466	0,10765522	41531030	3	2	2	3	0,731206894	0,52745428	0,781657219	0,563846497	-0,050450325	0,088171899	0,001333204	2,35715E-06	0,001330847	0,033494912	0,000853378	0,032641534	0,23969233	0,008324822	0,231367514	0,24571079	0,011589646	0,234121144	7	435	1,175	60	6,25	3	0,4	7,8	6,4	7,1	1656183,839	2,662	13,812	0	0	0	0	0	1	0	0	0	0	0	0	0
3	2,21528E-05	0,002458337	0,432994932	0,564524531	0,000956839	0,016946275	0,103284612	0,112866275	41561009	4	3	3	4	0,700216174	0,505099201	0,683505416	0,493044937	0,016710758	0,131529599	0,000604117	9,15541E-07	0,000603201	0,015787236	0,000287176	0,01550006	0,222612187	0,010667711	0,211944476	0,227845624	0,012738796	0,21510683	7,2	380	0,86	40	5,85	3	0,5	8	6,6	7,1	1383635,374	3,367	8,167	0	0	0	0	0	1	0	0	0	0	0	0	0
3	1,74324E-06	0,00022464	0,247002587	0,75277102	0,000182204	0,004223281	0,110303216	0,112483218	41581003	4	3	3	4	0,561090589	0,404741305	0,522043109	0,376574502	0,03904748	0,505768418	9,81992E-05	3,31982E-08	9,8166E-05	0,003144123	1,78361E-05	0,003126287	0,17668508	0,0121668	0,164518282	0,178435758	0,012652474	0,165783286	5	390	0,7	30	4,8	3	6,2	8,7	6,56	7,28	2589687,452	4	19,767	0	0	0	0	0	0	1	0	0	0	0	0	0
3	3,29888E-05	0,003831109	0,474240214	0,521895647	0,000696898	0,014578571	0,096114889	0,1041774	41611005	4	3	3	4	0,714844108	0,515651025	0,71566093	0,516240237	-0,000816822	0,047655433	0,000652447	4,85666E-07	0,000651962	0,018018587	0,000212535	0,017806051	0,231110066	0,009238072	0,221871987	0,23597385	0,01085293	0,225120917	22,38189435	435	0,705	45	5,2	3	4,1	8,7	6,4	7,2	669446,0225	3,267	10,7	0	0	0	0	0	1	0	0	0	0	0	0	0
3	0,00555431	0,34919104	0,607389092	0,037865605	0,039767519	0,156961828	0,124686696	0,075340129	41671001	3	2	2	3	0,823037624	0,59369615	1,003350377	0,723764307	-0,180312753	0,258198053	0,042056777	0,001581455	0,04047532	0,248475954	0,024637014	0,22383894	0,23853831	0,015546773	0,222991541	0,091679297	0,005676135	0,086003162	23	635	4,648333333	240	3,983333333	3	3,4	3	6	5,6	1523604,003	0,856	18,962	0	0	0	0	0	0	0	0	1	0	0	0	0
3	7,80243E-05	0,009047389	0,548175752	0,442698836	0,003205942	0,048381582	0,102634437	0,131936699	41741004	4	3	2	3	0,73358947	0,529172945	0,79332155	0,572260533	-0,05973208	0,105476916	0,001921841	1,02781E-05	0,001911563	0,042907525	0,002340778	0,040566746	0,239775285	0,010533827	0,229241461	0,247055382	0,017407291	0,229648083	6,9	375	0,945	20	7,6	1	7,6	8,5	7,3	7,5	2360080,321	4,433	8,4	0	0	0	0	0	0	1	0	0	0	0	0	0
3	0,015213339	0,662246108	0,318686217	0,003854332	0,042459827	0,070538424	0,078102663	0,011719282	41741008	2	1	1	2	0,722457886	0,521143205	0,824625254	0,594841382	-0,102167368	0,343559891	0,077021539	0,001802837	0,0752187	0,214134172	0,00497567	0,209158495	0,166831329	0,006100026	0,160731301	0,014691216	0,000137342	0,014553875	47	797,7777778	4,372222222	129,3333333	4,894444444	1	0,2	6,7	6,2	6,6	2843524,137	1,176	4,479	0	0	0	1	0	0	0	0	0	0	0	0	0
3	0,781369209	0,217965186	0,000665561	5,06666E-08	0,121359415	0,119458973	0,004607102	0,00012109	41741016	1	0	0	1	0,529691517	0,382091663	0,363167793	0,261970187	0,166523725	0,563404024	0,123321086	0,014728107	0,10859298	0,122411653	0,014270447	0,108141206	0,00125458	2,12254E-05	0,001233355	1,91184E-05	1,46627E-08	1,91038E-05	62	995	16	97,66246142	6,3	2,942088071	2,140783333	7,9	6,426205556	7,76	1024053,799	0,728	2,35	0	0	1	0	0	0	0	0	0	0	0	0	0
3	9,87708E-05	0,01297517	0,58152926	0,40539676	0,001443741	0,030507205	0,0849723	0,102572605	41751017	4	3	2	3	0,738556147	0,532755645	0,820837915	0,592109395	-0,082281768	0,1761325	0,001537822	2,08439E-06	0,001535738	0,042659894	0,00093069	0,041729204	0,244764328	0,007220292	0,23754403	0,24931547	0,01052114	0,238794327	23,59799278	370	0,985	52,5	4,15	3	4,6	8,3	6,3	7	1572516,723	2,1	21,1	0	0	0	0	0	1	0	0	0	0	0	0	0
3	0,010851572	0,447651207	0,515829563	0,025667625	0,063260078	0,141677424	0,116474159	0,07625483	41771004	3	2	2	3	0,844358683	0,609076042	1,001929641	0,722739462	-0,157570958	0,068178356	0,068416126	0,004001838	0,064414285	0,24936612	0,020072492	0,22929363	0,217717484	0,01356623	0,204151258	0,074123114	0,005814799	0,068308316	24,7372017	520	1,5	30	9,4	2,963820028	2,59575	9,8	6,445011111	7,8	935853,7083	2,05	2,05	0	0	0	0	1	0	0	0	0	0	0	0	0
3	0,000566345	0,048470531	0,779411674	0,171551555	0,00368181	0,046289351	0,059242308	0,079714373	41781029	3	2	2	3	0,64760983	0,467151745	0,932294965	0,672508661	-0,284685135	0,607860088	0,006111359	1,35557E-05	0,006097803	0,102785893	0,002142704	0,100643188	0,243156895	0,003509651	0,239647239	0,207898095	0,006354381	0,201543719	23	555	3,358851735	96,13565278	4,490784106	2,992090033	2,271872222	7,718333333	6,415977778	6,910111111	2937179,014	2	3,862	0	0	1	0	0	0	0	0	0	0	0	0	0
3	0,000238601	0,030181235	0,67986697	0,289713204	0,002070344	0,043073256	0,07206697	0,0946045	41791012	4	3	2	3	0,728887975	0,525781534	0,904994011	0,652815186	-0,176106036	0,390153766	0,002933602	4,28632E-06	0,002929315	0,074574865	0,001855305	0,072719559	0,249988079	0,005193648	0,244794428	0,243495494	0,008950011	0,234545484	23,77127038	425	0,885	80	4,1	3	2,6	8,1	6,5	7,1	1158984,497	2,567	13,967	0	0	0	0	0	1	0	0	0	0	0	0	0
3	0,00564781	0,261854947	0,696357429	0,036139805	0,012914276	0,092261516	0,072534688	0,035300326	41841008	2	1	2	3	0,752115667	0,542536771	1,031086087	0,743771392	-0,27897042	0,434502482	0,036987145	0,000166779	0,036820367	0,240728974	0,008512187	0,23221679	0,249217197	0,005261281	0,24395591	0,078436539	0,001246113	0,077190429	32,58333333	585	4,1125	113,75	5,3125	1	6,1	7,6	6,5	6,8	6715917,684	1,309	6,336	0	0	1	0	0	0	0	0	0	0	0	0	0
3	4,5663E-06	0,000503562	0,304865897	0,694626033	0,00025486	0,006003281	0,108300902	0,11153464	41951006	4	3	3	4	0,619134188	0,446610911	0,572325528	0,4128456	0,04680866	0,389760137	0,000169457	6,49535E-08	0,000169392	0,005049919	3,60394E-05	0,005013879	0,193243504	0,011729085	0,181514412	0,195715159	0,012439976	0,183275178	6	300	0,78	25	3,7	3	2,6	8,9	6,3	7,1	1292814,728	2,9	11,25	0	0	0	0	0	0	1	0	0	0	0	0	0
3	0,000984177	0,096804112	0,727828503	0,174383149	0,011941728	0,123557918	0,069459692	0,120849535	42111106	3	2	2	3	0,768642068	0,55445805	1,014993668	0,732163165	-0,2463516	0,553445339	0,011311338	0,000142605	0,011168733	0,164222702	0,015266558	0,14895615	0,249871463	0,004824649	0,245046809	0,207057536	0,01460461	0,192452922	13	460	3,134374567	93,99831421	4,505475785	2,992481495	2,007577778	7,855388889	6,416633333	6,912177778	948621,9211	2,167	5,433	0	0	0	0	1	0	0	0	0	0	0	0	0
3	0,001397866	0,120557852	0,784224808	0,093819477	0,007562681	0,09397383	0,060428966	0,075376317	42141001	3	2	2	3	0,676869333	0,488258015	0,99647826	0,718807122	-0,319608927	0,663666964	0,013034706	5,71941E-05	0,012977512	0,179885149	0,008831081	0,171054065	0,245999247	0,00365166	0,242347583	0,152862296	0,005681589	0,147180706	16	580	1,95	65	5,5	1	0,2	8,4	6,52	7,29	1021699,509	1,6	6,017	0	0	1	0	0	0	0	0	0	0	0	0	0
3	0,000141629	0,014394387	0,623636305	0,361827701	0,001287355	0,02773211	0,082009569	0,096199401	42161001	4	3	2	3	0,724603474	0,522690919	0,835048079	0,602359862	-0,110444605	0,261808604	0,00185579	1,65728E-06	0,001854133	0,044184644	0,00076907	0,043415572	0,24862504	0,006725569	0,241899475	0,249876648	0,009254325	0,240622327	18,5	410	2,05	95	3,3	3	1,3	7,7	6,2	6,8	1171951,265	1,525	12,225	0	0	1	0	0	0	0	0	0	0	0	0	0
3	4,24077E-05	0,005722928	0,499962389	0,494272202	0,001090808	0,021380175	0,09497194	0,107404545	42161006	4	3	2	3	0,724859357	0,5228755	0,745603502	0,537839237	-0,020744145	0,005690187	0,000887523	1,18986E-06	0,000886333	0,025278598	0,000457112	0,024821486	0,23438175	0,00901967	0,225362077	0,240369916	0,011535737	0,228834182	22,81939384	350	1,4	50	3,1	3	2,8	8,1	6,17	6,8	826182,6784	3,2	16,7	0	0	0	0	0	1	0	0	0	0	0	0	0
3	0,000197543	0,022451812	0,661213517	0,316137195	0,001554403	0,03284077	0,077748224	0,09469185	42221003	3	2	2	3	0,724507451	0,522621653	0,874416113	0,630757895	-0,149908662	0,345076323	0,002414798	2,41617E-06	0,002412382	0,059442505	0,001078516	0,058363989	0,249855354	0,006044786	0,243810564	0,24709852	0,008966547	0,23813197	24,54206214	500	2,2	120	3	3	2	8,2	5,86	6,52	1154870,728	1,2	11,3	0	0	0	1	0	0	0	0	0	0	0	0	0
3	4,63403E-06	0,000627053	0,319412678	0,679955661	0,00027575	0,007044199	0,107254855	0,11114049	42281003	4	3	3	4	0,631495357	0,45552761	0,584947407	0,421950362	0,046547949	0,360542983	0,000176315	7,60381E-08	0,000176239	0,005896338	4,96207E-05	0,005846717	0,196741343	0,011503604	0,185237736	0,199523151	0,012352208	0,187170938	12	350	1,2	55	2,35	3	3,4	8,4	6,03	6,63	1370578,478	2,725	12,925	0	0	0	0	0	1	0	0	0	0	0	0	0
3	1,17849E-06	0,000178845	0,232518464	0,7673015	0,00013694	0,004172646	0,10936337	0,111609027	42291003	4	3	3	4	0,543993235	0,392408171	0,508172452	0,366568939	0,035820782	0,534783006	7,60758E-05	1,87527E-08	7,60571E-05	0,002853334	1,7411E-05	0,002835923	0,171207577	0,011960346	0,159247234	0,172848135	0,012456575	0,160391554	6,5	332,5	0,93	41,25	4,525	3	4,5	8,4	6,34	7,02	1518151,892	3,809	15,845	0	0	0	0	0	1	0	0	0	0	0	0	0
3	1,65318E-06	0,000229799	0,24625887	0,7535097	0,000180508	0,004806075	0,111722067	0,114254452	42341002	4	3	3	4	0,560300946	0,404171698	0,521847188	0,376433175	0,038453758	0,507250845	9,83642E-05	3,25832E-08	9,83317E-05	0,003336805	2,30984E-05	0,003313707	0,176657826	0,012481821	0,164176002	0,178512648	0,013054079	0,165458575	10	300	0,71	35	2,55	3	5	8,2	6,27	6,92	2610743,464	3,867	21,533	0	0	0	0	0	0	1	0	0	0	0	0	0
3	0,000280865	0,03517127	0,668094993	0,29645291	0,003055497	0,056845374	0,068422638	0,099025324	42361001	4	3	2	3	0,749940157	0,540967473	0,925491631	0,667601093	-0,175551474	0,371642083	0,003596897	9,33606E-06	0,003587561	0,085427962	0,003231397	0,082196563	0,249484822	0,004681657	0,24480316	0,244339526	0,009806015	0,234533504	14,5	435	2,05	65	4,1	3	0,2	8	6,38	6,87	3192626,715	2,5	16,867	0	0	0	0	0	1	0	0	0	0	0	0	0
3	0,000292388	0,034551825	0,703558743	0,261597097	0,002875251	0,0547182	0,075690389	0,105586633	42371008	4	3	2	3	0,716818929	0,517075557	0,915117443	0,660117698	-0,198298514	0,441961646	0,003643568	8,26707E-06	0,003635301	0,084339432	0,002994081	0,08134535	0,249861866	0,005729035	0,244132832	0,238250464	0,011148538	0,227101922	19	510	3,193421723	77,5	4,542230734	1	8,3	8,3	6,6	6,5	1508571,682	1,617	4	0	0	1	0	0	0	0	0	0	0	0	0	0
3	0,019033257	0,618134975	0,356741965	0,006089752	0,073825084	0,090973467	0,094785444	0,03048192	42511004	3	2	1	2	0,771528244	0,556539986	0,897972882	0,647750512	-0,126444638	0,261393011	0,094652511	0,005450143	0,089202367	0,230822414	0,008276172	0,22254625	0,176658064	0,00898428	0,167673782	0,025774343	0,000929147	0,024845196	18,5	548,125	3,035425946	89,6383693	5,775	3	0,26	4	6,7	7,2	2183988,965	1,638	13,25	1	0	0	0	0	0	0	0	0	0	0	0	0
3	0,010953803	0,56535697	0,416318506	0,007370822	0,029459769	0,097519018	0,096569464	0,019051388	42531022	2	1	1	2	0,772882462	0,557516847	0,876294076	0,632112559	-0,103411615	0,149038464	0,059471477	0,000867878	0,0586036	0,232125655	0,009509959	0,222615689	0,200426131	0,009325662	0,191100463	0,024804791	0,000362955	0,024441836	54	640	3,4	135	4,5	3	2,6	7,7	6,02	6,46	2493664,309	1,3	20,3	0	0	0	0	0	0	0	0	1	0	0	0	0
3	0,004309384	0,197927952	0,748791635	0,048970953	0,015129256	0,086413272	0,066301741	0,044385403	42531041	3	2	2	3	0,708430648	0,511024691	1,035868406	0,747221106	-0,327437758	0,550863683	0,031634778	0,000228894	0,031405885	0,222950742	0,007467254	0,215483487	0,249596536	0,004395921	0,245200619	0,099204168	0,001970064	0,0972341	43,00625	591,6666667	2,461388889	138,1833333	4,619722222	1	6	6,6	5,6	5,8	19708427,75	1,133	3,319	0	0	0	1	0	0	0	0	0	0	0	0	0
3	0,000797473	0,089304544	0,753197491	0,156700462	0,005441805	0,086794093	0,061317917	0,087263592	42581004	4	3	2	3	0,725331187	0,523215853	0,99950707	0,720991946	-0,274175882	0,596497059	0,008127077	2,96132E-05	0,008097463	0,150209233	0,007533215	0,142676026	0,24862279	0,003759887	0,244862899	0,19737187	0,007614934	0,18975693	15	630	1,4	165	3,65	3	0,4	7,8	6,14	6,55	1261808,517	1,333	14,133	0	0	0	0	0	0	0	0	1	0	0	0	0
3	7,48784E-05	0,009164487	0,540833712	0,449926913	0,002439421	0,040923882	0,103877574	0,128727198	42591013	4	3	2	3	0,735478044	0,530535263	0,789306521	0,569364302	-0,053828478	0,090906799	0,001680519	5,95077E-06	0,001674568	0,040702816	0,001674764	0,039028052	0,239104018	0,01079055	0,228313461	0,246377051	0,016570691	0,229806364	8,5	415	0,9875	65	5,475	3	6,7	8	6,64	7,4	14919982,84	3,5	33,367	0	0	0	0	0	0	1	0	0	0	0	0	0
3	6,20919E-05	0,006088812	0,530525446	0,463323683	0,000924021	0,019303063	0,091708168	0,101275384	42591026	4	3	2	3	0,724404216	0,522547185	0,758893788	0,547426152	-0,034489572	0,067201763	0,001007834	8,53814E-07	0,00100698	0,024899203	0,000372608	0,024526594	0,239756331	0,008410388	0,231345937	0,244427547	0,010256704	0,234170839	11	550	1,45	80	4,8	2	4,8	8,4	6,51	7,01	1058690,503	2,033	5,825	0	0	1	0	0	0	0	0	0	0	0	0	0
3	5,70187E-06	0,00090213	0,341857374	0,657234788	0,001634935	0,026864897	0,133463487	0,149486437	42631001	4	3	3	4	0,649180651	0,468284853	0,612625003	0,441915527	0,036555648	0,315377414	0,000574421	2,67301E-06	0,000571748	0,014493369	0,000721723	0,013771646	0,205253527	0,017812502	0,187441021	0,211486354	0,022346197	0,189140156	10,95833333	305,4166667	0,635	27,5	3,325	3	6	8,2	6,3	7,03	55539000,33	3,616	22,919	0	0	0	0	0	0	0	0	0	0	0	0	1
3	0,002241216	0,175208867	0,746713102	0,075836755	0,01827018	0,128528133	0,080993563	0,087468982	42641001	4	3	2	3	0,732539475	0,528415534	1,019491315	0,735407532	-0,28695184	0,571504235	0,020477761	0,000333799	0,020143962	0,212084621	0,016519481	0,195565134	0,249890104	0,006559957	0,243330151	0,13664639	0,007650823	0,128995568	19,6	521,6666667	2,316666667	92,93073739	3,683333333	3	4	5	6	6,8	16158375,2	1,491	19,612	0	1	0	0	0	0	0	0	0	0	0	0	0
3	0,000458499	0,050039835	0,732651711	0,216849953	0,003879122	0,066437311	0,064180501	0,094270609	42651020	3	2	2	3	0,712773681	0,514157527	0,951310337	0,686225352	-0,238536656	0,515801787	0,005233986	1,50476E-05	0,005218939	0,106241733	0,004413916	0,101827815	0,24910064	0,004119136	0,244981498	0,225633636	0,008886947	0,216746688	14	470	1,9	140	4,4	3	0,2	6,4	6,15	6,27	1151058,583	1,267	17,167	0	0	0	0	0	0	0	0	1	0	0	0	0
3	0,000228307	0,026809955	0,676475048	0,296486676	0,001644396	0,036569946	0,075619191	0,094395258	42671003	3	2	2	3	0,72380048	0,522111682	0,891504526	0,643084579	-0,167704046	0,379988372	0,002708666	2,70404E-06	0,002705962	0,067552671	0,001337361	0,066215307	0,249994114	0,005718262	0,244275853	0,244647473	0,008910465	0,235737011	24,57330093	500	1,4	140	2,9	2,997086981	0,2	8,1	6,02	6,31	879894,7781	1,5	11,5	0	0	0	1	0	0	0	0	0	0	0	0	0
3	9,99162E-05	0,011306738	0,580393612	0,408199728	0,001197407	0,027149023	0,086956285	0,101070121	42671008	3	2	2	3	0,73311007	0,528827131	0,810123384	0,584380494	-0,077013314	0,172193885	0,001448905	1,43378E-06	0,001447471	0,038410161	0,00073707	0,03767309	0,244876653	0,007561395	0,237315252	0,249092937	0,010215169	0,238877773	17	460	1,7	140	3,4	3	0,7	8,3	5,9	6,3	1562798,349	1,475	7,7	0	0	0	1	0	0	0	0	0	0	0	0	0
3	0,005003878	0,310930192	0,651710451	0,032355428	0,039954346	0,16001983	0,121503927	0,088262059	42711001	2	1	2	3	0,779776454	0,562489812	0,982531071	0,708746352	-0,202754617	0,340780258	0,038198885	0,00159635	0,036602534	0,246390566	0,025606347	0,220784217	0,244159952	0,014763203	0,229396746	0,087363191	0,007790191	0,079572998	19,85	611,9444444	2,054166667	70	5,420833333	3	0,2	7,9	6,5	7,1	81385024,89	2,447	34,047	0	0	0	0	0	0	0	0	0	0	0	1	0
3	0,007587121	0,396207035	0,579139233	0,01706663	0,01712892	0,101197265	0,087788463	0,027179852	42711056	3	2	2	3	0,789655805	0,569616257	0,966766894	0,697374902	-0,177111089	0,182932198	0,045249235	0,0002934	0,044955835	0,249582574	0,010240886	0,239341691	0,236642659	0,007706814	0,228935838	0,045371111	0,000738744	0,044632368	34,16666667	586,6666667	3,3	70	7,066666667	3	0,2	7,9	6,4	7,2	279392,7892	1,322	4,667	0	0	1	0	0	0	0	0	0	0	0	0	0
3	0,000836156	0,043330062	0,682410657	0,273423165	0,038949646	0,15954423	0,100343622	0,20047614	42721086	3	2	2	3	0,757257223	0,54624562	0,96522367	0,696261701	-0,207966447	0,408987492	0,023891816	0,001517075	0,022374742	0,144305632	0,025454359	0,118851267	0,240849957	0,010068842	0,230781108	0,239240259	0,040190682	0,199049577	9,725	220	3,193114199	16	22,5	3	0,2	8,1	6,9	8,06	186722,2716	2,1	13,75	0	0	0	0	0	0	0	0	0	1	0	0	0
3	0,017639941	0,352508754	0,586498976	0,043352343	0,129875258	0,165002048	0,134129956	0,135960743	42721090	2	1	2	3	0,88778007	0,640397952	1,075554729	0,775848737	-0,187774658	0,233990222	0,111397564	0,016867582	0,094529986	0,243276298	0,027225675	0,216050625	0,215624169	0,017990846	0,197633326	0,120182946	0,018485324	0,101697624	24	450	3,230895331	20	22,8	3	1	9,5	7,1	7,9	210231,6069	2,1	13	0	0	0	0	0	0	0	0	0	1	0	0	0
3	0,000101715	0,012377117	0,594537914	0,392983258	0,001196321	0,026893897	0,084044114	0,098443978	42731210	3	2	2	3	0,731478333	0,527650082	0,819218755	0,590941417	-0,087740421	0,201554656	0,001471513	1,43118E-06	0,001470082	0,040314957	0,000723282	0,039591677	0,246477023	0,007063413	0,239413604	0,249750465	0,009691216	0,240059257	16	410	1,3	100	2,7	3	2,9	8,2	6,1	6,74	1275483,594	1,225	16,025	0	0	0	0	0	1	0	0	0	0	0	0	0
