Site_Id,Site,Sampling_id,Time,SampleDepth_m,SampleDepthUpper_m,SampleDepthLower_m,Sample_Id,Determination_Id,Flag,Value,Unit,Uncertainty,AnalyteCode,AnalyteName,AnalyteNameFI,PretreatmentCodes,AnalysisMethodCode,DeterminationCode,DeterminationName,DeterminationNameFI
28616,Tilanjoen mittapato 6,350832,1986-12-01T09:00:00+02:00,0.1,0.1,,787850,1,,0.29,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28616,Tilanjoen mittapato 6,350833,1986-12-08T09:00:00+02:00,0.1,0.1,,787851,1,,0.65,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28616,Tilanjoen mittapato 6,350834,1987-05-04T08:00:00+02:00,0.1,0.1,,787852,1,,0.21,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28616,Tilanjoen mittapato 6,350835,1987-05-05T08:00:00+02:00,0.1,0.1,,787853,1,,0.26,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28616,Tilanjoen mittapato 6,350836,1987-05-07T07:00:00+02:00,0.1,0.1,,787854,1,,0.24,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28616,Tilanjoen mittapato 6,350837,1987-05-10T18:00:00+02:00,0.1,0.1,,787855,1,,0.21,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28616,Tilanjoen mittapato 6,350838,1987-05-12T08:00:00+02:00,0.1,0.1,,787856,1,,0.24,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28616,Tilanjoen mittapato 6,350839,1987-05-14T06:00:00+02:00,0.1,0.1,,787857,1,,0.23,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28616,Tilanjoen mittapato 6,350840,1987-05-16T08:00:00+02:00,0.1,0.1,,787858,1,,0.3,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28616,Tilanjoen mittapato 6,350841,1987-05-18T07:00:00+02:00,0.1,0.1,,787859,1,,0.28,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28616,Tilanjoen mittapato 6,350842,1987-05-21T07:00:00+02:00,0.1,0.1,,787860,1,,0.31,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28616,Tilanjoen mittapato 6,350843,1987-05-25T07:00:00+02:00,0.1,0.1,,787861,1,,0.22,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28616,Tilanjoen mittapato 6,350844,1987-06-01T08:00:00+02:00,0.1,0.1,,787862,1,,0.22,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28616,Tilanjoen mittapato 6,350845,1987-06-08T08:00:00+02:00,0.1,0.1,,787863,1,,0.2,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28616,Tilanjoen mittapato 6,350846,1987-06-22T07:00:00+02:00,0.1,0.1,,787864,1,,0.32,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28616,Tilanjoen mittapato 6,350847,1987-06-29T07:00:00+02:00,0.1,0.1,,787865,1,,0.34,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28616,Tilanjoen mittapato 6,350848,1987-07-06T07:00:00+02:00,0.1,0.1,,787866,1,,0.32,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28616,Tilanjoen mittapato 6,350849,1987-07-13T07:00:00+02:00,0.1,0.1,,787867,1,,0.36,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28616,Tilanjoen mittapato 6,350850,1987-07-20T11:00:00+02:00,0.1,0.1,,787868,1,,0.26,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28616,Tilanjoen mittapato 6,350851,1987-07-27T07:00:00+02:00,0.1,0.1,,787869,1,,0.3,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28616,Tilanjoen mittapato 6,350852,1987-08-03T11:00:00+02:00,0.1,0.1,,787870,1,,0.33,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28616,Tilanjoen mittapato 6,350853,1987-08-24T08:00:00+02:00,0.1,0.1,,787871,1,,0.26,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28616,Tilanjoen mittapato 6,350854,1987-08-31T18:00:00+02:00,0.1,0.1,,787872,1,,0.5,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28616,Tilanjoen mittapato 6,350855,1987-09-07T15:00:00+02:00,0.1,0.1,,787873,1,,0.27,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28616,Tilanjoen mittapato 6,350856,1987-09-21T11:00:00+02:00,0.1,0.1,,787874,1,,0.29,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28616,Tilanjoen mittapato 6,350857,1987-09-28T09:00:00+02:00,0.1,0.1,,787875,1,,0.7,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28616,Tilanjoen mittapato 6,350858,1987-10-05T08:00:00+02:00,0.1,0.1,,787876,1,,0.2,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28616,Tilanjoen mittapato 6,350859,1987-10-12T08:00:00+02:00,0.1,0.1,,787877,1,,0.21,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28616,Tilanjoen mittapato 6,350860,1987-10-19T09:00:00+02:00,0.1,0.1,,787878,1,,0.22,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28616,Tilanjoen mittapato 6,350861,1987-10-26T08:00:00+02:00,0.1,0.1,,787879,1,,0.21,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28616,Tilanjoen mittapato 6,350862,1987-11-02T07:00:00+02:00,0.0,0.0,,787880,1,,0.24,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28616,Tilanjoen mittapato 6,350863,1988-05-02T12:00:00+02:00,0.0,0.0,,787881,1,,0.25,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28616,Tilanjoen mittapato 6,350864,1988-05-04T15:00:00+02:00,0.0,0.0,,787882,1,,0.31,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28616,Tilanjoen mittapato 6,350865,1988-05-06T17:00:00+02:00,0.0,0.0,,787883,1,,0.31,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28616,Tilanjoen mittapato 6,350866,1988-05-09T09:00:00+02:00,0.0,0.0,,787884,1,,0.34,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28616,Tilanjoen mittapato 6,350867,1988-05-11T11:00:00+02:00,0.2,0.2,,787885,1,,0.32,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28616,Tilanjoen mittapato 6,350869,1988-05-18T13:00:00+02:00,0.0,0.0,,787887,1,,0.26,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28616,Tilanjoen mittapato 6,350870,1988-05-23T09:00:00+02:00,0.0,0.0,,787888,1,,0.28,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28616,Tilanjoen mittapato 6,350871,1988-05-25T09:00:00+02:00,0.2,0.2,,787889,1,,0.17,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28616,Tilanjoen mittapato 6,350872,1988-05-30T09:00:00+02:00,0.0,0.0,,787890,1,,0.23,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28616,Tilanjoen mittapato 6,350873,1988-06-01T19:00:00+02:00,0.2,0.2,,787891,1,,0.16,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28616,Tilanjoen mittapato 6,350874,1988-06-06T10:00:00+02:00,0.0,0.0,,787892,1,,0.22,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28616,Tilanjoen mittapato 6,350875,1988-06-13T12:00:00+02:00,0.2,0.2,,787893,1,,0.18,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28616,Tilanjoen mittapato 6,350876,1988-06-20T10:00:00+02:00,0.2,0.2,,787894,1,,0.18,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28616,Tilanjoen mittapato 6,350877,1988-08-08T09:00:00+02:00,0.2,0.2,,787895,1,,0.08,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28616,Tilanjoen mittapato 6,350878,1988-08-15T11:00:00+02:00,0.2,0.2,,787896,1,,0.19,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28616,Tilanjoen mittapato 6,350879,1988-08-22T09:00:00+02:00,0.2,0.2,,787897,1,,0.26,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28617,Tilanjoen mittapato 5,350886,1983-05-03T11:00:00+02:00,0.1,0.1,,787904,1,,0.32,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28617,Tilanjoen mittapato 5,350887,1983-05-05T15:00:00+02:00,0.1,0.1,,787905,1,,0.25,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28617,Tilanjoen mittapato 5,350888,1983-05-10T12:00:00+02:00,0.1,0.1,,787906,1,,0.27,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28617,Tilanjoen mittapato 5,350889,1983-05-12T10:00:00+02:00,0.1,0.1,,787907,1,,0.27,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28617,Tilanjoen mittapato 5,350890,1983-05-16T12:00:00+02:00,0.1,0.1,,787908,1,,0.21,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28617,Tilanjoen mittapato 5,350891,1983-05-19T12:00:00+02:00,0.1,0.1,,787909,1,,0.3,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28617,Tilanjoen mittapato 5,350892,1983-05-25T12:00:00+02:00,0.1,0.1,,787910,1,,0.28,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28617,Tilanjoen mittapato 5,350893,1983-05-30T14:00:00+02:00,0.1,0.1,,787911,1,,0.28,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28617,Tilanjoen mittapato 5,350894,1983-06-01T12:00:00+02:00,0.1,0.1,,787912,1,,0.36,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28617,Tilanjoen mittapato 5,350895,1983-06-06T12:00:00+02:00,0.1,0.1,,787913,1,,0.3,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28617,Tilanjoen mittapato 5,350896,1983-06-16T10:00:00+02:00,0.1,0.1,,787914,1,,0.35,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28617,Tilanjoen mittapato 5,350899,1983-10-31T12:00:00+02:00,0.1,0.1,,787917,1,,0.28,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28617,Tilanjoen mittapato 5,350905,1984-10-29T09:00:00+02:00,0.2,0.2,,787923,1,,0.87,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28617,Tilanjoen mittapato 5,350909,1985-05-13T09:00:00+02:00,0.1,0.1,,787927,1,,0.28,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28617,Tilanjoen mittapato 5,350911,1985-06-24T14:00:00+02:00,0.4,0.4,,787929,1,,0.23,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28617,Tilanjoen mittapato 5,350916,1985-10-02T14:00:00+02:00,0.4,0.4,,787934,1,,0.23,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28617,Tilanjoen mittapato 5,350917,1985-11-18T12:00:00+02:00,0.4,0.4,,787935,1,,0.36,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28617,Tilanjoen mittapato 5,350918,1986-05-02T11:00:00+02:00,0.1,0.1,,787936,1,,0.34,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28617,Tilanjoen mittapato 5,350919,1986-05-05T11:00:00+02:00,0.1,0.1,,787937,1,,0.26,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28617,Tilanjoen mittapato 5,350920,1986-05-06T10:00:00+02:00,0.0,0.0,,787938,1,,0.27,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28617,Tilanjoen mittapato 5,350921,1986-08-18T09:00:00+02:00,0.1,0.1,,787939,1,,0.2,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28617,Tilanjoen mittapato 5,350922,1986-08-25T08:00:00+02:00,0.1,0.1,,787940,1,,0.27,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28617,Tilanjoen mittapato 5,350923,1986-09-01T08:00:00+02:00,0.1,0.1,,787941,1,,0.26,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28617,Tilanjoen mittapato 5,350924,1986-09-08T09:00:00+02:00,0.1,0.1,,787942,1,,0.2,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28617,Tilanjoen mittapato 5,350928,1986-10-06T09:00:00+02:00,0.4,0.4,,787946,1,,0.3,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28617,Tilanjoen mittapato 5,350929,1986-10-13T09:00:00+02:00,0.1,0.1,,787947,1,,0.26,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28617,Tilanjoen mittapato 5,350932,1986-12-01T10:00:00+02:00,0.1,0.1,,787950,1,,0.34,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28617,Tilanjoen mittapato 5,350933,1986-12-08T09:00:00+02:00,0.1,0.1,,787951,1,,0.64,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28617,Tilanjoen mittapato 5,350934,1987-05-04T09:00:00+02:00,0.1,0.1,,787952,1,,0.18,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28617,Tilanjoen mittapato 5,350935,1987-05-06T08:00:00+02:00,0.1,0.1,,787953,1,,0.26,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28617,Tilanjoen mittapato 5,350936,1987-05-07T07:00:00+02:00,0.1,0.1,,787954,1,,0.2,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28617,Tilanjoen mittapato 5,350938,1987-05-12T08:00:00+02:00,0.1,0.1,,787956,1,,0.22,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28617,Tilanjoen mittapato 5,350939,1987-05-14T07:00:00+02:00,0.1,0.1,,787957,1,,0.22,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28617,Tilanjoen mittapato 5,350940,1987-05-18T07:00:00+02:00,0.1,0.1,,787958,1,,0.26,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28617,Tilanjoen mittapato 5,350941,1987-05-21T07:00:00+02:00,0.1,0.1,,787959,1,,0.28,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28617,Tilanjoen mittapato 5,350943,1987-06-01T08:00:00+02:00,0.1,0.1,,787961,1,,0.24,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
28617,Tilanjoen mittapato 5,350944,1987-06-08T08:00:00+02:00,0.1,0.1,,787962,1,,0.19,mmol/l,,ACI,Acidity,Asiditeetti,,,ACI;;, (1) Acidity [mmol/l]; Pretreatments:; AnalysisMethod:-, (1) Asiditeetti [mmol/l]; Esikäsittelyt:; Määritysmenetelmä:-
